"id","duration_seconds","duration_POSIX","start_date","start_station","start_station_id","end_date","end_station","end_station_id","bike_id","subscription_type","zip_code"
362449,85,1969-12-31 19:01:25,2014-07-14 09:28:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-07-14 09:29:00,"San Francisco Caltrain (Townsend at 4th)","70",222,"Subscriber","94040"
362273,122,1969-12-31 19:02:02,2014-07-14 08:43:00,"Market at 10th","67",2014-07-14 08:45:00,"Market at 10th","67",322,"Subscriber","94102"
361865,124,1969-12-31 19:02:04,2014-07-13 19:23:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-07-13 19:25:00,"San Francisco Caltrain (Townsend at 4th)","70",504,"Subscriber","94133"
361584,152,1969-12-31 19:02:32,2014-07-13 15:05:00,"South Van Ness at Market","66",2014-07-13 15:08:00,"South Van Ness at Market","66",575,"Customer","85016"
361379,168,1969-12-31 19:02:48,2014-07-13 09:58:00,"Palo Alto Caltrain Station","34",2014-07-13 10:01:00,"Palo Alto Caltrain Station","34",217,"Subscriber","94117"
360744,73,1969-12-31 19:01:13,2014-07-12 08:18:00,"Harry Bridges Plaza (Ferry Building)","50",2014-07-12 08:20:00,"Harry Bridges Plaza (Ferry Building)","50",602,"Subscriber","94546"
360471,68,1969-12-31 19:01:08,2014-07-11 18:15:00,"Townsend at 7th","65",2014-07-11 18:16:00,"Townsend at 7th","65",490,"Subscriber","94105"
360102,75,1969-12-31 19:01:15,2014-07-11 16:10:00,"Spear at Folsom","49",2014-07-11 16:11:00,"Spear at Folsom","49",283,"Subscriber","94028"
360073,140,1969-12-31 19:02:20,2014-07-11 15:57:00,"Embarcadero at Sansome","60",2014-07-11 15:59:00,"Embarcadero at Sansome","60",447,"Subscriber","94109"
358911,82,1969-12-31 19:01:22,2014-07-10 18:06:00,"Redwood City Public Library","24",2014-07-10 18:07:00,"Redwood City Public Library","24",641,"Subscriber","94041"
358605,61,1969-12-31 19:01:01,2014-07-10 16:34:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-07-10 16:35:00,"San Francisco Caltrain (Townsend at 4th)","70",622,"Subscriber","94706"
358195,115,1969-12-31 19:01:55,2014-07-10 11:27:00,"Mechanics Plaza (Market at Battery)","75",2014-07-10 11:29:00,"Mechanics Plaza (Market at Battery)","75",370,"Subscriber","94804"
357966,118,1969-12-31 19:01:58,2014-07-10 09:17:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-07-10 09:19:00,"San Francisco Caltrain (Townsend at 4th)","70",342,"Subscriber","94158"
355819,115,1969-12-31 19:01:55,2014-07-09 07:52:00,"SJSU 4th at San Carlos","12",2014-07-09 07:54:00,"SJSU 4th at San Carlos","12",132,"Subscriber","95112"
355410,115,1969-12-31 19:01:55,2014-07-08 18:35:00,"Mechanics Plaza (Market at Battery)","75",2014-07-08 18:37:00,"Mechanics Plaza (Market at Battery)","75",418,"Customer","94134"
354472,124,1969-12-31 19:02:04,2014-07-08 09:21:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-07-08 09:23:00,"San Francisco Caltrain (Townsend at 4th)","70",417,"Subscriber","94122"
354444,97,1969-12-31 19:01:37,2014-07-08 09:16:00,"Davis at Jackson","42",2014-07-08 09:17:00,"Davis at Jackson","42",468,"Subscriber","94111"
354287,73,1969-12-31 19:01:13,2014-07-08 08:39:00,"Grant Avenue at Columbus Avenue","73",2014-07-08 08:41:00,"Grant Avenue at Columbus Avenue","73",402,"Subscriber","94133"
353955,95,1969-12-31 19:01:35,2014-07-07 22:32:00,"Market at 4th","76",2014-07-07 22:34:00,"Market at 4th","76",326,"Subscriber","94301"
353765,62,1969-12-31 19:01:02,2014-07-07 18:59:00,"Townsend at 7th","65",2014-07-07 19:00:00,"Townsend at 7th","65",287,"Subscriber","94122"
353684,98,1969-12-31 19:01:38,2014-07-07 18:20:00,"Market at 10th","67",2014-07-07 18:22:00,"Market at 10th","67",548,"Subscriber","94108"
353374,67,1969-12-31 19:01:07,2014-07-07 16:58:00,"Mechanics Plaza (Market at Battery)","75",2014-07-07 16:59:00,"Mechanics Plaza (Market at Battery)","75",368,"Subscriber","94121"
352973,84,1969-12-31 19:01:24,2014-07-07 11:05:00,"Civic Center BART (7th at Market)","72",2014-07-07 11:06:00,"Civic Center BART (7th at Market)","72",349,"Subscriber","94107"
352936,104,1969-12-31 19:01:44,2014-07-07 10:26:00,"2nd at Townsend","61",2014-07-07 10:28:00,"2nd at Townsend","61",581,"Subscriber","94107"
352741,62,1969-12-31 19:01:02,2014-07-07 08:55:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-07-07 08:56:00,"Temporary Transbay Terminal (Howard at Beale)","55",597,"Subscriber","94618"
352572,104,1969-12-31 19:01:44,2014-07-07 08:16:00,"Paseo de San Antonio","7",2014-07-07 08:17:00,"Paseo de San Antonio","7",142,"Subscriber","95113"
352169,169,1969-12-31 19:02:49,2014-07-06 16:58:00,"Harry Bridges Plaza (Ferry Building)","50",2014-07-06 17:01:00,"Harry Bridges Plaza (Ferry Building)","50",490,"Customer","95660"
352099,68,1969-12-31 19:01:08,2014-07-06 15:25:00,"Mechanics Plaza (Market at Battery)","75",2014-07-06 15:26:00,"Mechanics Plaza (Market at Battery)","75",546,"Customer","nil"
352094,137,1969-12-31 19:02:17,2014-07-06 15:18:00,"Redwood City Caltrain Station","22",2014-07-06 15:20:00,"Redwood City Caltrain Station","22",38,"Subscriber","94609"
352036,104,1969-12-31 19:01:44,2014-07-06 14:34:00,"Beale at Market","56",2014-07-06 14:36:00,"Beale at Market","56",372,"Customer","nil"
351951,115,1969-12-31 19:01:55,2014-07-06 12:12:00,"University and Emerson","35",2014-07-06 12:14:00,"University and Emerson","35",9,"Customer","4561004"
351711,119,1969-12-31 19:01:59,2014-07-05 18:48:00,"Washington at Kearny","46",2014-07-05 18:50:00,"Washington at Kearny","46",406,"Customer","94158"
351551,130,1969-12-31 19:02:10,2014-07-05 15:54:00,"2nd at Townsend","61",2014-07-05 15:57:00,"2nd at Townsend","61",317,"Customer","94103"
351540,171,1969-12-31 19:02:51,2014-07-05 15:39:00,"Harry Bridges Plaza (Ferry Building)","50",2014-07-05 15:42:00,"Harry Bridges Plaza (Ferry Building)","50",276,"Subscriber","94618"
351174,128,1969-12-31 19:02:08,2014-07-04 22:13:00,"Commercial at Montgomery","45",2014-07-04 22:15:00,"Commercial at Montgomery","45",687,"Subscriber","94132"
350760,64,1969-12-31 19:01:04,2014-07-04 11:19:00,"Embarcadero at Sansome","60",2014-07-04 11:20:00,"Embarcadero at Sansome","60",592,"Customer","nil"
350599,133,1969-12-31 19:02:13,2014-07-03 21:54:00,"SJSU 4th at San Carlos","12",2014-07-03 21:56:00,"SJSU 4th at San Carlos","12",708,"Subscriber","94086"
350523,158,1969-12-31 19:02:38,2014-07-03 19:31:00,"Embarcadero at Bryant","54",2014-07-03 19:34:00,"Embarcadero at Bryant","54",559,"Customer","92506"
350302,139,1969-12-31 19:02:19,2014-07-03 17:04:00,"San Francisco City Hall","58",2014-07-03 17:06:00,"San Francisco City Hall","58",310,"Customer","93230"
348975,162,1969-12-31 19:02:42,2014-07-02 18:21:00,"Townsend at 7th","65",2014-07-02 18:23:00,"Townsend at 7th","65",289,"Subscriber","94121"
348468,95,1969-12-31 19:01:35,2014-07-02 13:56:00,"San Mateo County Center","23",2014-07-02 13:58:00,"San Mateo County Center","23",108,"Customer","94025"
347798,61,1969-12-31 19:01:01,2014-07-02 08:03:00,"2nd at Townsend","61",2014-07-02 08:04:00,"2nd at Townsend","61",270,"Subscriber","94107"
344472,114,1969-12-31 19:01:54,2014-06-30 08:03:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-06-30 08:05:00,"San Francisco Caltrain 2 (330 Townsend)","69",274,"Subscriber","94402"
344450,81,1969-12-31 19:01:21,2014-06-30 07:59:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-06-30 08:00:00,"San Francisco Caltrain 2 (330 Townsend)","69",274,"Subscriber","94070"
344383,109,1969-12-31 19:01:49,2014-06-30 07:36:00,"Commercial at Montgomery","45",2014-06-30 07:37:00,"Commercial at Montgomery","45",502,"Customer","30309"
344218,102,1969-12-31 19:01:42,2014-06-29 21:01:00,"Washington at Kearny","46",2014-06-29 21:03:00,"Washington at Kearny","46",546,"Customer","84065"
344094,72,1969-12-31 19:01:12,2014-06-29 17:54:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-06-29 17:55:00,"San Francisco Caltrain 2 (330 Townsend)","69",877,"Subscriber","94105"
343996,69,1969-12-31 19:01:09,2014-06-29 16:12:00,"2nd at Townsend","61",2014-06-29 16:13:00,"2nd at Townsend","61",591,"Customer","94121"
343925,101,1969-12-31 19:01:41,2014-06-29 14:59:00,"San Jose Diridon Caltrain Station","2",2014-06-29 15:01:00,"San Jose Diridon Caltrain Station","2",44,"Subscriber","95112"
343771,70,1969-12-31 19:01:10,2014-06-29 10:57:00,"Townsend at 7th","65",2014-06-29 10:59:00,"Townsend at 7th","65",520,"Subscriber","94043"
343567,113,1969-12-31 19:01:53,2014-06-28 19:22:00,"2nd at Townsend","61",2014-06-28 19:24:00,"2nd at Townsend","61",595,"Subscriber","94131"
343456,64,1969-12-31 19:01:04,2014-06-28 16:42:00,"Embarcadero at Sansome","60",2014-06-28 16:43:00,"Embarcadero at Sansome","60",342,"Subscriber","94546"
343349,165,1969-12-31 19:02:45,2014-06-28 14:51:00,"California Ave Caltrain Station","36",2014-06-28 14:54:00,"California Ave Caltrain Station","36",192,"Customer","nil"
343277,69,1969-12-31 19:01:09,2014-06-28 13:31:00,"San Jose City Hall","10",2014-06-28 13:32:00,"San Jose City Hall","10",146,"Customer","94043"
343176,166,1969-12-31 19:02:46,2014-06-28 11:19:00,"Embarcadero at Sansome","60",2014-06-28 11:21:00,"Embarcadero at Sansome","60",337,"Customer","92663"
343175,178,1969-12-31 19:02:58,2014-06-28 11:18:00,"Embarcadero at Sansome","60",2014-06-28 11:21:00,"Embarcadero at Sansome","60",594,"Customer","92663"
343072,101,1969-12-31 19:01:41,2014-06-28 07:53:00,"Beale at Market","56",2014-06-28 07:55:00,"Beale at Market","56",559,"Subscriber","94546"
342954,115,1969-12-31 19:01:55,2014-06-27 20:45:00,"Harry Bridges Plaza (Ferry Building)","50",2014-06-27 20:47:00,"Harry Bridges Plaza (Ferry Building)","50",325,"Customer","80302"
342931,82,1969-12-31 19:01:22,2014-06-27 20:21:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-27 20:23:00,"San Francisco Caltrain (Townsend at 4th)","70",383,"Subscriber","94549"
341966,133,1969-12-31 19:02:13,2014-06-27 09:53:00,"Embarcadero at Folsom","51",2014-06-27 09:55:00,"Embarcadero at Folsom","51",595,"Subscriber","94107"
341663,82,1969-12-31 19:01:22,2014-06-27 07:59:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-06-27 08:01:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",513,"Customer","94087"
341495,109,1969-12-31 19:01:49,2014-06-26 23:47:00,"Embarcadero at Sansome","60",2014-06-26 23:49:00,"Embarcadero at Sansome","60",503,"Customer","94066"
341122,74,1969-12-31 19:01:14,2014-06-26 17:49:00,"South Van Ness at Market","66",2014-06-26 17:50:00,"South Van Ness at Market","66",432,"Subscriber","94403"
340859,122,1969-12-31 19:02:02,2014-06-26 16:15:00,"Grant Avenue at Columbus Avenue","73",2014-06-26 16:17:00,"Grant Avenue at Columbus Avenue","73",477,"Subscriber","94606"
340214,135,1969-12-31 19:02:15,2014-06-26 08:56:00,"Market at Sansome","77",2014-06-26 08:58:00,"Market at Sansome","77",546,"Subscriber","94804"
339326,66,1969-12-31 19:01:06,2014-06-25 17:18:00,"Palo Alto Caltrain Station","34",2014-06-25 17:19:00,"Palo Alto Caltrain Station","34",686,"Customer","94306"
339173,129,1969-12-31 19:02:09,2014-06-25 16:24:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-25 16:26:00,"San Francisco Caltrain (Townsend at 4th)","70",595,"Subscriber","94086"
339052,82,1969-12-31 19:01:22,2014-06-25 14:58:00,"Embarcadero at Bryant","54",2014-06-25 14:59:00,"Embarcadero at Bryant","54",420,"Customer","94965"
338716,100,1969-12-31 19:01:40,2014-06-25 09:54:00,"Civic Center BART (7th at Market)","72",2014-06-25 09:56:00,"Civic Center BART (7th at Market)","72",431,"Subscriber","94102"
338661,67,1969-12-31 19:01:07,2014-06-25 09:32:00,"Civic Center BART (7th at Market)","72",2014-06-25 09:33:00,"Civic Center BART (7th at Market)","72",431,"Subscriber","94618"
337907,92,1969-12-31 19:01:32,2014-06-24 18:51:00,"Embarcadero at Bryant","54",2014-06-24 18:52:00,"Embarcadero at Bryant","54",420,"Subscriber","94609"
337782,65,1969-12-31 19:01:05,2014-06-24 18:10:00,"San Jose Diridon Caltrain Station","2",2014-06-24 18:11:00,"San Jose Diridon Caltrain Station","2",18,"Subscriber","95113"
337101,144,1969-12-31 19:02:24,2014-06-24 12:21:00,"Davis at Jackson","42",2014-06-24 12:23:00,"Davis at Jackson","42",595,"Subscriber","94111"
337040,119,1969-12-31 19:01:59,2014-06-24 11:35:00,"Embarcadero at Folsom","51",2014-06-24 11:37:00,"Embarcadero at Folsom","51",483,"Customer","92124"
335861,142,1969-12-31 19:02:22,2014-06-23 17:37:00,"Townsend at 7th","65",2014-06-23 17:40:00,"Townsend at 7th","65",595,"Subscriber","94403"
335857,153,1969-12-31 19:02:33,2014-06-23 17:35:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-06-23 17:37:00,"San Francisco Caltrain 2 (330 Townsend)","69",350,"Subscriber","94014"
335844,60,1969-12-31 19:01:00,2014-06-23 17:31:00,"Powell Street BART","39",2014-06-23 17:32:00,"Powell Street BART","39",407,"Subscriber","94102"
334921,156,1969-12-31 19:02:36,2014-06-23 08:22:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-06-23 08:24:00,"Temporary Transbay Terminal (Howard at Beale)","55",377,"Subscriber","94610"
334622,86,1969-12-31 19:01:26,2014-06-22 20:47:00,"Mountain View Caltrain Station","28",2014-06-22 20:48:00,"Mountain View Caltrain Station","28",43,"Customer","11362"
334371,152,1969-12-31 19:02:32,2014-06-22 15:37:00,"Embarcadero at Sansome","60",2014-06-22 15:40:00,"Embarcadero at Sansome","60",636,"Customer","60624"
334313,144,1969-12-31 19:02:24,2014-06-22 14:31:00,"Embarcadero at Sansome","60",2014-06-22 14:33:00,"Embarcadero at Sansome","60",564,"Customer","12245"
333981,104,1969-12-31 19:01:44,2014-06-21 22:36:00,"Market at 4th","76",2014-06-21 22:38:00,"Market at 4th","76",562,"Subscriber","94107"
333960,103,1969-12-31 19:01:43,2014-06-21 20:58:00,"Market at 4th","76",2014-06-21 21:00:00,"Market at 4th","76",282,"Subscriber","94104"
333844,168,1969-12-31 19:02:48,2014-06-21 17:06:00,"Washington at Kearny","46",2014-06-21 17:09:00,"Washington at Kearny","46",384,"Customer","97214"
333595,130,1969-12-31 19:02:10,2014-06-21 10:54:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-06-21 10:57:00,"San Francisco Caltrain 2 (330 Townsend)","69",482,"Customer","30039"
333215,67,1969-12-31 19:01:07,2014-06-20 17:56:00,"SJSU - San Salvador at 9th","16",2014-06-20 17:57:00,"SJSU - San Salvador at 9th","16",207,"Subscriber","95126"
332961,66,1969-12-31 19:01:06,2014-06-20 16:39:00,"Townsend at 7th","65",2014-06-20 16:40:00,"Townsend at 7th","65",519,"Subscriber","94925"
331918,82,1969-12-31 19:01:22,2014-06-19 20:47:00,"Embarcadero at Bryant","54",2014-06-19 20:49:00,"Embarcadero at Bryant","54",475,"Subscriber","94105"
331195,91,1969-12-31 19:01:31,2014-06-19 14:29:00,"Powell Street BART","39",2014-06-19 14:30:00,"Powell Street BART","39",598,"Subscriber","94602"
330840,79,1969-12-31 19:01:19,2014-06-19 09:38:00,"Palo Alto Caltrain Station","34",2014-06-19 09:39:00,"Palo Alto Caltrain Station","34",52,"Subscriber","95608"
330309,154,1969-12-31 19:02:34,2014-06-18 21:31:00,"Evelyn Park and Ride","30",2014-06-18 21:33:00,"Evelyn Park and Ride","30",19,"Customer","94041"
330130,177,1969-12-31 19:02:57,2014-06-18 18:49:00,"2nd at South Park","64",2014-06-18 18:52:00,"2nd at South Park","64",357,"Customer","94404"
330099,83,1969-12-31 19:01:23,2014-06-18 18:35:00,"Embarcadero at Vallejo","48",2014-06-18 18:37:00,"Embarcadero at Vallejo","48",602,"Subscriber","94105"
329734,177,1969-12-31 19:02:57,2014-06-18 16:43:00,"Market at 10th","67",2014-06-18 16:46:00,"Market at 10th","67",546,"Customer","94102"
329580,66,1969-12-31 19:01:06,2014-06-18 14:55:00,"University and Emerson","35",2014-06-18 14:56:00,"University and Emerson","35",147,"Customer","14850"
329502,66,1969-12-31 19:01:06,2014-06-18 13:14:00,"Market at Sansome","77",2014-06-18 13:16:00,"Market at Sansome","77",352,"Subscriber","94611"
329263,109,1969-12-31 19:01:49,2014-06-18 10:00:00,"2nd at Folsom","62",2014-06-18 10:02:00,"2nd at Folsom","62",288,"Subscriber","94804"
328091,75,1969-12-31 19:01:15,2014-06-17 17:03:00,"Townsend at 7th","65",2014-06-17 17:04:00,"Townsend at 7th","65",327,"Subscriber","95120"
326559,168,1969-12-31 19:02:48,2014-06-16 17:42:00,"2nd at Townsend","61",2014-06-16 17:45:00,"2nd at Townsend","61",390,"Subscriber","94105"
326126,84,1969-12-31 19:01:24,2014-06-16 14:54:00,"Embarcadero at Sansome","60",2014-06-16 14:55:00,"Embarcadero at Sansome","60",608,"Subscriber","94028"
326010,61,1969-12-31 19:01:01,2014-06-16 12:22:00,"Commercial at Montgomery","45",2014-06-16 12:23:00,"Commercial at Montgomery","45",380,"Subscriber","94122"
325463,70,1969-12-31 19:01:10,2014-06-16 08:07:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-16 08:08:00,"San Francisco Caltrain (Townsend at 4th)","70",528,"Subscriber","94402"
324936,68,1969-12-31 19:01:08,2014-06-15 14:42:00,"Cowper at University","37",2014-06-15 14:43:00,"Cowper at University","37",643,"Subscriber","94116"
324325,61,1969-12-31 19:01:01,2014-06-14 12:44:00,"Powell Street BART","39",2014-06-14 12:45:00,"Powell Street BART","39",429,"Subscriber","94117"
324025,160,1969-12-31 19:02:40,2014-06-13 19:47:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-06-13 19:49:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",289,"Subscriber","94131"
323841,76,1969-12-31 19:01:16,2014-06-13 18:06:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-06-13 18:08:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",359,"Subscriber","94117"
323341,125,1969-12-31 19:02:05,2014-06-13 14:08:00,"Market at 10th","67",2014-06-13 14:10:00,"Market at 10th","67",491,"Customer","92620"
323016,92,1969-12-31 19:01:32,2014-06-13 09:44:00,"Evelyn Park and Ride","30",2014-06-13 09:46:00,"Evelyn Park and Ride","30",657,"Subscriber","94089"
322786,72,1969-12-31 19:01:12,2014-06-13 08:33:00,"Harry Bridges Plaza (Ferry Building)","50",2014-06-13 08:35:00,"Harry Bridges Plaza (Ferry Building)","50",266,"Subscriber","94546"
322396,154,1969-12-31 19:02:34,2014-06-12 20:10:00,"Mechanics Plaza (Market at Battery)","75",2014-06-12 20:13:00,"Mechanics Plaza (Market at Battery)","75",420,"Customer","91107"
322176,102,1969-12-31 19:01:42,2014-06-12 17:50:00,"Civic Center BART (7th at Market)","72",2014-06-12 17:51:00,"Civic Center BART (7th at Market)","72",327,"Customer","7722"
321159,64,1969-12-31 19:01:04,2014-06-12 08:02:00,"Civic Center BART (7th at Market)","72",2014-06-12 08:03:00,"Civic Center BART (7th at Market)","72",357,"Subscriber","94103"
320873,136,1969-12-31 19:02:16,2014-06-11 19:50:00,"SJSU - San Salvador at 9th","16",2014-06-11 19:52:00,"SJSU - San Salvador at 9th","16",178,"Subscriber","95112"
319962,129,1969-12-31 19:02:09,2014-06-11 11:02:00,"Paseo de San Antonio","7",2014-06-11 11:04:00,"Paseo de San Antonio","7",99,"Subscriber","95113"
319259,68,1969-12-31 19:01:08,2014-06-10 21:34:00,"2nd at South Park","64",2014-06-10 21:35:00,"2nd at South Park","64",415,"Customer","53711"
318992,102,1969-12-31 19:01:42,2014-06-10 18:18:00,"San Jose Diridon Caltrain Station","2",2014-06-10 18:19:00,"San Jose Diridon Caltrain Station","2",667,"Subscriber","95113"
318967,82,1969-12-31 19:01:22,2014-06-10 18:10:00,"Redwood City Public Library","24",2014-06-10 18:11:00,"Redwood City Public Library","24",641,"Subscriber","94041"
317774,104,1969-12-31 19:01:44,2014-06-10 07:45:00,"5th at Howard","57",2014-06-10 07:47:00,"5th at Howard","57",522,"Subscriber","94103"
317135,81,1969-12-31 19:01:21,2014-06-09 17:32:00,"Broadway St at Battery St","82",2014-06-09 17:33:00,"Broadway St at Battery St","82",137,"Subscriber","94109"
315209,91,1969-12-31 19:01:31,2014-06-08 00:34:00,"SJSU 4th at San Carlos","12",2014-06-08 00:35:00,"SJSU 4th at San Carlos","12",132,"Customer","94041"
314762,129,1969-12-31 19:02:09,2014-06-07 11:37:00,"Steuart at Market","74",2014-06-07 11:39:00,"Steuart at Market","74",416,"Customer","94123"
314750,163,1969-12-31 19:02:43,2014-06-07 11:08:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-07 11:10:00,"San Francisco Caltrain (Townsend at 4th)","70",488,"Customer","95112"
314677,66,1969-12-31 19:01:06,2014-06-07 09:29:00,"Powell Street BART","39",2014-06-07 09:30:00,"Powell Street BART","39",498,"Customer","nil"
314471,71,1969-12-31 19:01:11,2014-06-06 19:02:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-06 19:03:00,"San Francisco Caltrain (Townsend at 4th)","70",267,"Customer","94709"
313970,152,1969-12-31 19:02:32,2014-06-06 15:40:00,"Mechanics Plaza (Market at Battery)","75",2014-06-06 15:42:00,"Mechanics Plaza (Market at Battery)","75",537,"Customer","nil"
313474,112,1969-12-31 19:01:52,2014-06-06 09:09:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-06 09:11:00,"San Francisco Caltrain (Townsend at 4th)","70",337,"Subscriber","95129"
313345,70,1969-12-31 19:01:10,2014-06-06 08:38:00,"San Jose Civic Center","3",2014-06-06 08:40:00,"San Jose Civic Center","3",15,"Customer","75068"
312777,120,1969-12-31 19:02:00,2014-06-05 18:19:00,"Grant Avenue at Columbus Avenue","73",2014-06-05 18:21:00,"Grant Avenue at Columbus Avenue","73",677,"Subscriber","94111"
312214,126,1969-12-31 19:02:06,2014-06-05 13:25:00,"Market at 4th","76",2014-06-05 13:27:00,"Market at 4th","76",620,"Customer","94010"
311841,65,1969-12-31 19:01:05,2014-06-05 08:56:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-06-05 08:57:00,"San Francisco Caltrain (Townsend at 4th)","70",407,"Customer","90803"
311450,157,1969-12-31 19:02:37,2014-06-04 22:07:00,"Embarcadero at Vallejo","48",2014-06-04 22:09:00,"Embarcadero at Vallejo","48",505,"Customer","nil"
311359,95,1969-12-31 19:01:35,2014-06-04 19:49:00,"Market at 4th","76",2014-06-04 19:50:00,"Market at 4th","76",447,"Subscriber","94110"
310914,76,1969-12-31 19:01:16,2014-06-04 17:05:00,"2nd at Townsend","61",2014-06-04 17:07:00,"2nd at Townsend","61",414,"Subscriber","94044"
310532,124,1969-12-31 19:02:04,2014-06-04 12:55:00,"Embarcadero at Vallejo","48",2014-06-04 12:57:00,"Embarcadero at Vallejo","48",618,"Customer",NA
310001,134,1969-12-31 19:02:14,2014-06-04 08:07:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-06-04 08:10:00,"San Francisco Caltrain 2 (330 Townsend)","69",597,"Subscriber","94402"
309883,69,1969-12-31 19:01:09,2014-06-04 07:38:00,"Santa Clara County Civic Center","80",2014-06-04 07:39:00,"Santa Clara County Civic Center","80",688,"Subscriber","95110"
309804,99,1969-12-31 19:01:39,2014-06-04 06:35:00,"Spear at Folsom","49",2014-06-04 06:37:00,"Spear at Folsom","49",372,"Subscriber","94105"
308734,123,1969-12-31 19:02:03,2014-06-03 12:03:00,"2nd at Townsend","61",2014-06-03 12:05:00,"2nd at Townsend","61",596,"Customer","nil"
308592,66,1969-12-31 19:01:06,2014-06-03 10:05:00,"2nd at Folsom","62",2014-06-03 10:06:00,"2nd at Folsom","62",438,"Subscriber","94804"
308587,102,1969-12-31 19:01:42,2014-06-03 10:03:00,"2nd at Folsom","62",2014-06-03 10:05:00,"2nd at Folsom","62",506,"Subscriber","94804"
308366,69,1969-12-31 19:01:09,2014-06-03 08:48:00,"Townsend at 7th","65",2014-06-03 08:49:00,"Townsend at 7th","65",355,"Subscriber","94103"
308033,66,1969-12-31 19:01:06,2014-06-03 06:15:00,"Embarcadero at Folsom","51",2014-06-03 06:16:00,"Embarcadero at Folsom","51",444,"Customer","30189"
307926,85,1969-12-31 19:01:25,2014-06-02 20:17:00,"Mountain View Caltrain Station","28",2014-06-02 20:19:00,"Mountain View Caltrain Station","28",296,"Subscriber","94041"
306877,73,1969-12-31 19:01:13,2014-06-02 10:52:00,"Townsend at 7th","65",2014-06-02 10:53:00,"Townsend at 7th","65",390,"Subscriber","94044"
306110,137,1969-12-31 19:02:17,2014-06-01 18:42:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-06-01 18:44:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",617,"Subscriber","94105"
305977,84,1969-12-31 19:01:24,2014-06-01 16:05:00,"Market at 4th","76",2014-06-01 16:07:00,"Market at 4th","76",556,"Subscriber","95126"
305806,75,1969-12-31 19:01:15,2014-06-01 13:35:00,"Powell at Post (Union Square)","71",2014-06-01 13:36:00,"Powell at Post (Union Square)","71",435,"Subscriber","94105"
305723,62,1969-12-31 19:01:02,2014-06-01 12:03:00,"Harry Bridges Plaza (Ferry Building)","50",2014-06-01 12:04:00,"Harry Bridges Plaza (Ferry Building)","50",579,"Customer","nil"
305672,118,1969-12-31 19:01:58,2014-06-01 11:05:00,"Market at Sansome","77",2014-06-01 11:07:00,"Market at Sansome","77",300,"Customer","11111"
305546,107,1969-12-31 19:01:47,2014-05-31 20:59:00,"Market at Sansome","77",2014-05-31 21:01:00,"Market at Sansome","77",878,"Customer","91765"
305545,145,1969-12-31 19:02:25,2014-05-31 20:59:00,"Market at Sansome","77",2014-05-31 21:01:00,"Market at Sansome","77",300,"Customer","91765"
304933,102,1969-12-31 19:01:42,2014-05-30 21:32:00,"5th at Howard","57",2014-05-30 21:33:00,"5th at Howard","57",394,"Subscriber","94598"
304840,63,1969-12-31 19:01:03,2014-05-30 18:43:00,"University and Emerson","35",2014-05-30 18:44:00,"University and Emerson","35",210,"Customer","11374"
304228,64,1969-12-31 19:01:04,2014-05-30 12:10:00,"Market at 4th","76",2014-05-30 12:11:00,"Market at 4th","76",471,"Subscriber","94121"
302876,169,1969-12-31 19:02:49,2014-05-29 15:18:00,"Embarcadero at Vallejo","48",2014-05-29 15:21:00,"Embarcadero at Vallejo","48",445,"Customer","94109"
301625,96,1969-12-31 19:01:36,2014-05-28 17:53:00,"Santa Clara County Civic Center","80",2014-05-28 17:54:00,"Santa Clara County Civic Center","80",193,"Subscriber","95112"
301483,157,1969-12-31 19:02:37,2014-05-28 17:15:00,"Davis at Jackson","42",2014-05-28 17:18:00,"Davis at Jackson","42",422,"Customer","98115"
299569,71,1969-12-31 19:01:11,2014-05-27 15:08:00,"Mechanics Plaza (Market at Battery)","75",2014-05-27 15:09:00,"Mechanics Plaza (Market at Battery)","75",580,"Subscriber","94010"
