"id","duration_seconds","duration_POSix","start_date","start_station","start_station_id","end_date","end_station","end_station_id","bike_id","subscription_type","zip_code"
281147,98,1969-12-31 19:01:38,2014-05-12 17:58:00,"Spear at Folsom","49",2014-05-12 18:00:00,"Embarcadero at Bryant","54",532,"Subscriber","94105"
280942,84,1969-12-31 19:01:24,2014-05-12 17:02:00,"2nd at Folsom","62",2014-05-12 17:03:00,"Howard at 2nd","63",368,"Subscriber","94105"
280931,88,1969-12-31 19:01:28,2014-05-12 16:58:00,"2nd at Folsom","62",2014-05-12 16:59:00,"Howard at 2nd","63",238,"Subscriber","94518"
280913,113,1969-12-31 19:01:53,2014-05-12 16:49:00,"Embarcadero at Folsom","51",2014-05-12 16:51:00,"Steuart at Market","74",606,"Subscriber","94582"
280910,100,1969-12-31 19:01:40,2014-05-12 16:48:00,"Beale at Market","56",2014-05-12 16:50:00,"Temporary Transbay Terminal (Howard at Beale)","55",601,"Subscriber","94602"
280845,158,1969-12-31 19:02:38,2014-05-12 16:19:00,"Beale at Market","56",2014-05-12 16:22:00,"Temporary Transbay Terminal (Howard at Beale)","55",376,"Subscriber","95050"
280814,138,1969-12-31 19:02:18,2014-05-12 16:07:00,"Beale at Market","56",2014-05-12 16:09:00,"Mechanics Plaza (Market at Battery)","75",189,"Subscriber","94105"
280751,145,1969-12-31 19:02:25,2014-05-12 15:25:00,"Mechanics Plaza (Market at Battery)","75",2014-05-12 15:27:00,"Clay at Battery","41",287,"Subscriber","94133"
280697,128,1969-12-31 19:02:08,2014-05-12 14:10:00,"Market at Sansome","77",2014-05-12 14:12:00,"Howard at 2nd","63",411,"Subscriber","94107"
280673,125,1969-12-31 19:02:05,2014-05-12 13:37:00,"Mountain View City Hall","27",2014-05-12 13:39:00,"Castro Street and El Camino Real","32",183,"Subscriber","94043"
280666,146,1969-12-31 19:02:26,2014-05-12 13:27:00,"2nd at Folsom","62",2014-05-12 13:30:00,"2nd at South Park","64",289,"Subscriber","94544"
280495,145,1969-12-31 19:02:25,2014-05-12 10:24:00,"Park at Olive","38",2014-05-12 10:27:00,"California Ave Caltrain Station","36",192,"Subscriber","94530"
280445,165,1969-12-31 19:02:45,2014-05-12 10:03:00,"Howard at 2nd","63",2014-05-12 10:05:00,"Temporary Transbay Terminal (Howard at Beale)","55",381,"Subscriber","94132"
280431,128,1969-12-31 19:02:08,2014-05-12 09:53:00,"Beale at Market","56",2014-05-12 09:55:00,"Temporary Transbay Terminal (Howard at Beale)","55",386,"Subscriber","94122"
280266,119,1969-12-31 19:01:59,2014-05-12 08:54:00,"Beale at Market","56",2014-05-12 08:56:00,"Temporary Transbay Terminal (Howard at Beale)","55",484,"Subscriber","94110"
280239,125,1969-12-31 19:02:05,2014-05-12 08:50:00,"Steuart at Market","74",2014-05-12 08:52:00,"Embarcadero at Folsom","51",606,"Subscriber","94582"
280163,132,1969-12-31 19:02:12,2014-05-12 08:32:00,"Steuart at Market","74",2014-05-12 08:34:00,"Embarcadero at Folsom","51",306,"Subscriber","94044"
280127,168,1969-12-31 19:02:48,2014-05-12 08:20:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-12 08:23:00,"Mechanics Plaza (Market at Battery)","75",374,"Subscriber","94607"
280056,114,1969-12-31 19:01:54,2014-05-12 08:02:00,"South Van Ness at Market","66",2014-05-12 08:04:00,"Market at 10th","67",558,"Subscriber","94114"
280031,112,1969-12-31 19:01:52,2014-05-12 07:53:00,"Broadway St at Battery St","82",2014-05-12 07:55:00,"Clay at Battery","41",562,"Subscriber","94945"
280015,168,1969-12-31 19:02:48,2014-05-12 07:47:00,"2nd at Townsend","61",2014-05-12 07:50:00,"San Francisco Caltrain (Townsend at 4th)","70",391,"Subscriber","94107"
279983,145,1969-12-31 19:02:25,2014-05-12 07:35:00,"Beale at Market","56",2014-05-12 07:38:00,"Temporary Transbay Terminal (Howard at Beale)","55",442,"Subscriber","94122"
279891,148,1969-12-31 19:02:28,2014-05-12 06:06:00,"2nd at South Park","64",2014-05-12 06:08:00,"San Francisco Caltrain (Townsend at 4th)","70",405,"Subscriber","94107"
279888,168,1969-12-31 19:02:48,2014-05-12 05:52:00,"2nd at Folsom","62",2014-05-12 05:55:00,"Market at Sansome","77",416,"Subscriber","94107"
279878,139,1969-12-31 19:02:19,2014-05-11 22:55:00,"Commercial at Montgomery","45",2014-05-11 22:57:00,"Market at Sansome","77",404,"Subscriber","94112"
279834,155,1969-12-31 19:02:35,2014-05-11 18:54:00,"Commercial at Montgomery","45",2014-05-11 18:57:00,"Market at Sansome","77",506,"Subscriber","94107"
279781,133,1969-12-31 19:02:13,2014-05-11 17:29:00,"Cowper at University","37",2014-05-11 17:31:00,"University and Emerson","35",121,"Subscriber","94301"
279721,159,1969-12-31 19:02:39,2014-05-11 15:56:00,"Post at Kearny","47",2014-05-11 15:59:00,"Washington at Kearny","46",458,"Subscriber","94133"
279595,145,1969-12-31 19:02:25,2014-05-11 13:19:00,"Embarcadero at Folsom","51",2014-05-11 13:21:00,"Embarcadero at Bryant","54",636,"Subscriber","94105"
279500,82,1969-12-31 19:01:22,2014-05-11 11:04:00,"Spear at Folsom","49",2014-05-11 11:06:00,"Embarcadero at Bryant","54",560,"Subscriber","94105"
279455,164,1969-12-31 19:02:44,2014-05-11 09:46:00,"Market at Sansome","77",2014-05-11 09:49:00,"Commercial at Montgomery","45",545,"Subscriber","94112"
279412,164,1969-12-31 19:02:44,2014-05-10 20:17:00,"2nd at Folsom","62",2014-05-10 20:19:00,"2nd at South Park","64",582,"Subscriber","94107"
279410,159,1969-12-31 19:02:39,2014-05-10 20:09:00,"2nd at South Park","64",2014-05-10 20:12:00,"2nd at Folsom","62",582,"Subscriber","94107"
279318,105,1969-12-31 19:01:45,2014-05-10 17:16:00,"Market at Sansome","77",2014-05-10 17:18:00,"Howard at 2nd","63",631,"Subscriber","94107"
279305,121,1969-12-31 19:02:01,2014-05-10 17:00:00,"San Jose Civic Center","3",2014-05-10 17:02:00,"Paseo de San Antonio","7",136,"Subscriber","95112"
279302,94,1969-12-31 19:01:34,2014-05-10 16:57:00,"San Salvador at 1st","8",2014-05-10 16:59:00,"San Jose Civic Center","3",136,"Subscriber","95112"
279239,132,1969-12-31 19:02:12,2014-05-10 15:23:00,"Beale at Market","56",2014-05-10 15:25:00,"Steuart at Market","74",464,"Subscriber","94105"
279140,158,1969-12-31 19:02:38,2014-05-10 13:04:00,"2nd at Folsom","62",2014-05-10 13:06:00,"Market at Sansome","77",631,"Subscriber","94107"
279069,169,1969-12-31 19:02:49,2014-05-10 11:52:00,"Post at Kearny","47",2014-05-10 11:54:00,"Commercial at Montgomery","45",367,"Subscriber","94606"
279023,76,1969-12-31 19:01:16,2014-05-10 10:57:00,"2nd at South Park","64",2014-05-10 10:58:00,"2nd at Townsend","61",410,"Subscriber","94107"
278976,113,1969-12-31 19:01:53,2014-05-10 09:47:00,"Spear at Folsom","49",2014-05-10 09:49:00,"Embarcadero at Bryant","54",437,"Subscriber","94105"
278972,167,1969-12-31 19:02:47,2014-05-10 09:44:00,"St James Park","13",2014-05-10 09:47:00,"San Pedro Square","6",691,"Subscriber","95112"
278920,116,1969-12-31 19:01:56,2014-05-10 08:34:00,"2nd at Townsend","61",2014-05-10 08:36:00,"2nd at South Park","64",593,"Subscriber","94107"
278909,156,1969-12-31 19:02:36,2014-05-10 08:15:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-10 08:17:00,"Davis at Jackson","42",479,"Subscriber","94111"
278796,145,1969-12-31 19:02:25,2014-05-09 20:00:00,"Post at Kearny","47",2014-05-09 20:02:00,"Mechanics Plaza (Market at Battery)","75",330,"Subscriber","94131"
278580,153,1969-12-31 19:02:33,2014-05-09 17:43:00,"Powell Street BART","39",2014-05-09 17:46:00,"5th at Howard","57",313,"Subscriber","94404"
278517,162,1969-12-31 19:02:42,2014-05-09 17:14:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-05-09 17:17:00,"2nd at Townsend","61",364,"Subscriber","94107"
278361,109,1969-12-31 19:01:49,2014-05-09 16:08:00,"Davis at Jackson","42",2014-05-09 16:10:00,"Embarcadero at Vallejo","48",450,"Subscriber","94602"
278342,114,1969-12-31 19:01:54,2014-05-09 15:56:00,"Embarcadero at Vallejo","48",2014-05-09 15:58:00,"Davis at Jackson","42",450,"Subscriber","94602"
278306,157,1969-12-31 19:02:37,2014-05-09 15:21:00,"Arena Green / SAP Center","14",2014-05-09 15:23:00,"Santa Clara at Almaden","4",81,"Subscriber","95113"
278089,167,1969-12-31 19:02:47,2014-05-09 11:55:00,"2nd at South Park","64",2014-05-09 11:58:00,"Howard at 2nd","63",434,"Subscriber","94568"
278086,159,1969-12-31 19:02:39,2014-05-09 11:55:00,"Embarcadero at Sansome","60",2014-05-09 11:58:00,"Embarcadero at Vallejo","48",450,"Subscriber","94111"
278078,85,1969-12-31 19:01:25,2014-05-09 11:53:00,"South Van Ness at Market","66",2014-05-09 11:54:00,"Market at 10th","67",624,"Subscriber","94117"
278028,159,1969-12-31 19:02:39,2014-05-09 10:56:00,"Grant Avenue at Columbus Avenue","73",2014-05-09 10:59:00,"Commercial at Montgomery","45",564,"Subscriber","94123"
278008,138,1969-12-31 19:02:18,2014-05-09 10:33:00,"Beale at Market","56",2014-05-09 10:35:00,"Harry Bridges Plaza (Ferry Building)","50",448,"Subscriber","94105"
277994,115,1969-12-31 19:01:55,2014-05-09 10:16:00,"Beale at Market","56",2014-05-09 10:18:00,"Temporary Transbay Terminal (Howard at Beale)","55",406,"Subscriber","94132"
277953,126,1969-12-31 19:02:06,2014-05-09 09:50:00,"Beale at Market","56",2014-05-09 09:52:00,"Temporary Transbay Terminal (Howard at Beale)","55",433,"Subscriber","94122"
277924,101,1969-12-31 19:01:41,2014-05-09 09:30:00,"Beale at Market","56",2014-05-09 09:32:00,"Temporary Transbay Terminal (Howard at Beale)","55",437,"Subscriber","94105"
277823,169,1969-12-31 19:02:49,2014-05-09 08:51:00,"Grant Avenue at Columbus Avenue","73",2014-05-09 08:54:00,"Clay at Battery","41",378,"Subscriber","94111"
277684,150,1969-12-31 19:02:30,2014-05-09 08:08:00,"Davis at Jackson","42",2014-05-09 08:10:00,"Harry Bridges Plaza (Ferry Building)","50",490,"Subscriber","94123"
277645,146,1969-12-31 19:02:26,2014-05-09 07:55:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-09 07:58:00,"Davis at Jackson","42",490,"Subscriber","94123"
277635,143,1969-12-31 19:02:23,2014-05-09 07:50:00,"Beale at Market","56",2014-05-09 07:53:00,"Temporary Transbay Terminal (Howard at Beale)","55",555,"Subscriber","94122"
277626,149,1969-12-31 19:02:29,2014-05-09 07:47:00,"2nd at Townsend","61",2014-05-09 07:50:00,"San Francisco Caltrain (Townsend at 4th)","70",581,"Subscriber","94107"
277620,165,1969-12-31 19:02:45,2014-05-09 07:45:00,"Mezes Park","83",2014-05-09 07:48:00,"Redwood City Caltrain Station","22",177,"Subscriber","94063"
277598,112,1969-12-31 19:01:52,2014-05-09 07:32:00,"Beale at Market","56",2014-05-09 07:34:00,"Temporary Transbay Terminal (Howard at Beale)","55",628,"Subscriber","94112"
277590,167,1969-12-31 19:02:47,2014-05-09 07:23:00,"Civic Center BART (7th at Market)","72",2014-05-09 07:25:00,"Market at 10th","67",497,"Subscriber","94117"
277575,156,1969-12-31 19:02:36,2014-05-09 07:09:00,"2nd at South Park","64",2014-05-09 07:12:00,"San Francisco Caltrain (Townsend at 4th)","70",566,"Subscriber","94107"
277528,138,1969-12-31 19:02:18,2014-05-09 06:19:00,"Steuart at Market","74",2014-05-09 06:22:00,"Harry Bridges Plaza (Ferry Building)","50",490,"Subscriber","94112"
277454,154,1969-12-31 19:02:34,2014-05-08 20:02:00,"Embarcadero at Folsom","51",2014-05-08 20:04:00,"Embarcadero at Bryant","54",611,"Subscriber","94107"
277440,138,1969-12-31 19:02:18,2014-05-08 19:35:00,"University and Emerson","35",2014-05-08 19:37:00,"Cowper at University","37",230,"Subscriber","94133"
277374,99,1969-12-31 19:01:39,2014-05-08 18:39:00,"Embarcadero at Vallejo","48",2014-05-08 18:41:00,"Davis at Jackson","42",526,"Subscriber","94103"
277363,142,1969-12-31 19:02:22,2014-05-08 18:32:00,"Cowper at University","37",2014-05-08 18:35:00,"University and Emerson","35",230,"Subscriber","94133"
277330,168,1969-12-31 19:02:48,2014-05-08 18:14:00,"Spear at Folsom","49",2014-05-08 18:17:00,"Steuart at Market","74",362,"Subscriber","94707"
277314,168,1969-12-31 19:02:48,2014-05-08 18:06:00,"Townsend at 7th","65",2014-05-08 18:09:00,"San Francisco Caltrain 2 (330 Townsend)","69",507,"Subscriber","94065"
277117,167,1969-12-31 19:02:47,2014-05-08 16:48:00,"Townsend at 7th","65",2014-05-08 16:51:00,"San Francisco Caltrain (Townsend at 4th)","70",535,"Subscriber","94109"
277114,122,1969-12-31 19:02:02,2014-05-08 16:46:00,"Embarcadero at Folsom","51",2014-05-08 16:48:00,"Steuart at Market","74",361,"Subscriber","94582"
277030,150,1969-12-31 19:02:30,2014-05-08 16:03:00,"Powell Street BART","39",2014-05-08 16:06:00,"5th at Howard","57",564,"Subscriber","94111"
277020,154,1969-12-31 19:02:34,2014-05-08 15:59:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-08 16:02:00,"Mechanics Plaza (Market at Battery)","75",532,"Subscriber","94596"
276985,165,1969-12-31 19:02:45,2014-05-08 15:18:00,"San Antonio Shopping Center","31",2014-05-08 15:21:00,"San Antonio Caltrain Station","29",12,"Subscriber","94301"
276884,124,1969-12-31 19:02:04,2014-05-08 12:53:00,"Howard at 2nd","63",2014-05-08 12:55:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",569,"Subscriber","94086"
276856,149,1969-12-31 19:02:29,2014-05-08 12:32:00,"Market at 4th","76",2014-05-08 12:35:00,"Market at Sansome","77",284,"Subscriber","94903"
276774,164,1969-12-31 19:02:44,2014-05-08 10:54:00,"2nd at South Park","64",2014-05-08 10:57:00,"2nd at Folsom","62",538,"Subscriber","94501"
276697,164,1969-12-31 19:02:44,2014-05-08 09:57:00,"Davis at Jackson","42",2014-05-08 10:00:00,"Beale at Market","56",435,"Subscriber","94960"
276689,140,1969-12-31 19:02:20,2014-05-08 09:52:00,"Santa Clara at Almaden","4",2014-05-08 09:55:00,"Arena Green / SAP Center","14",150,"Subscriber","95113"
276625,129,1969-12-31 19:02:09,2014-05-08 09:21:00,"Powell Street BART","39",2014-05-08 09:23:00,"Market at 4th","76",279,"Subscriber","94596"
276535,136,1969-12-31 19:02:16,2014-05-08 08:55:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-08 08:57:00,"Embarcadero at Folsom","51",260,"Subscriber","94582"
276494,97,1969-12-31 19:01:37,2014-05-08 08:46:00,"Steuart at Market","74",2014-05-08 08:48:00,"Embarcadero at Folsom","51",361,"Subscriber","94044"
276473,155,1969-12-31 19:02:35,2014-05-08 08:42:00,"Washington at Kearny","46",2014-05-08 08:45:00,"Clay at Battery","41",408,"Subscriber","94111"
276389,147,1969-12-31 19:02:27,2014-05-08 08:15:00,"Beale at Market","56",2014-05-08 08:18:00,"Temporary Transbay Terminal (Howard at Beale)","55",334,"Subscriber","94122"
276253,123,1969-12-31 19:02:03,2014-05-08 07:26:00,"San Jose City Hall","10",2014-05-08 07:28:00,"MLK Library","11",685,"Subscriber","94041"
276232,96,1969-12-31 19:01:36,2014-05-08 07:15:00,"Beale at Market","56",2014-05-08 07:17:00,"Temporary Transbay Terminal (Howard at Beale)","55",450,"Subscriber","94105"
276204,135,1969-12-31 19:02:15,2014-05-08 07:01:00,"Cowper at University","37",2014-05-08 07:03:00,"University and Emerson","35",123,"Subscriber","94111"
276151,91,1969-12-31 19:01:31,2014-05-08 03:40:00,"Powell Street BART","39",2014-05-08 03:41:00,"5th at Howard","57",523,"Subscriber","94107"
276137,146,1969-12-31 19:02:26,2014-05-07 21:58:00,"2nd at Folsom","62",2014-05-07 22:01:00,"2nd at South Park","64",577,"Subscriber","94107"
276112,164,1969-12-31 19:02:44,2014-05-07 21:41:00,"Powell at Post (Union Square)","71",2014-05-07 21:44:00,"Post at Kearny","47",534,"Subscriber","94109"
276057,101,1969-12-31 19:01:41,2014-05-07 19:58:00,"2nd at Folsom","62",2014-05-07 20:00:00,"Howard at 2nd","63",420,"Subscriber","94122"
275979,133,1969-12-31 19:02:13,2014-05-07 19:12:00,"Embarcadero at Bryant","54",2014-05-07 19:15:00,"Spear at Folsom","49",417,"Subscriber","94105"
275942,152,1969-12-31 19:02:32,2014-05-07 18:51:00,"Market at 4th","76",2014-05-07 18:54:00,"Market at Sansome","77",494,"Subscriber","94105"
275934,135,1969-12-31 19:02:15,2014-05-07 18:48:00,"Mechanics Plaza (Market at Battery)","75",2014-05-07 18:50:00,"Harry Bridges Plaza (Ferry Building)","50",517,"Subscriber","94960"
275814,104,1969-12-31 19:01:44,2014-05-07 17:58:00,"Spear at Folsom","49",2014-05-07 18:00:00,"Embarcadero at Bryant","54",417,"Subscriber","94105"
275779,147,1969-12-31 19:02:27,2014-05-07 17:42:00,"Arena Green / SAP Center","14",2014-05-07 17:45:00,"Santa Clara at Almaden","4",665,"Subscriber","95113"
275733,159,1969-12-31 19:02:39,2014-05-07 17:26:00,"2nd at Folsom","62",2014-05-07 17:29:00,"Spear at Folsom","49",626,"Subscriber","94105"
275676,137,1969-12-31 19:02:17,2014-05-07 17:09:00,"Embarcadero at Folsom","51",2014-05-07 17:12:00,"Embarcadero at Bryant","54",432,"Subscriber","94107"
275619,155,1969-12-31 19:02:35,2014-05-07 16:57:00,"San Antonio Shopping Center","31",2014-05-07 16:59:00,"San Antonio Caltrain Station","29",167,"Subscriber","94133"
275577,79,1969-12-31 19:01:19,2014-05-07 16:35:00,"Beale at Market","56",2014-05-07 16:36:00,"Temporary Transbay Terminal (Howard at Beale)","55",368,"Subscriber","94602"
275552,142,1969-12-31 19:02:22,2014-05-07 16:21:00,"Market at 10th","67",2014-05-07 16:23:00,"Civic Center BART (7th at Market)","72",610,"Subscriber","94117"
275500,168395,1970-01-02 17:46:35,2014-05-07 15:47:00,"MLK Library","11",2014-05-09 14:34:00,"San Jose City Hall","10",39,"Customer","6473"
275499,119,1969-12-31 19:01:59,2014-05-07 15:46:00,"2nd at Folsom","62",2014-05-07 15:48:00,"2nd at South Park","64",414,"Subscriber","94608"
275466,167,1969-12-31 19:02:47,2014-05-07 15:24:00,"Market at Sansome","77",2014-05-07 15:26:00,"Commercial at Montgomery","45",636,"Subscriber","94122"
275460,134,1969-12-31 19:02:14,2014-05-07 15:20:00,"Beale at Market","56",2014-05-07 15:22:00,"Mechanics Plaza (Market at Battery)","75",222,"Subscriber","94105"
275455,158,1969-12-31 19:02:38,2014-05-07 15:12:00,"Commercial at Montgomery","45",2014-05-07 15:15:00,"Market at Sansome","77",360,"Subscriber","94122"
275412,111,1969-12-31 19:01:51,2014-05-07 14:21:00,"Market at Sansome","77",2014-05-07 14:22:00,"Beale at Market","56",283,"Subscriber","94403"
275389,126,1969-12-31 19:02:06,2014-05-07 13:56:00,"Post at Kearny","47",2014-05-07 13:58:00,"Mechanics Plaza (Market at Battery)","75",371,"Subscriber","94105"
275365,160,1969-12-31 19:02:40,2014-05-07 13:36:00,"2nd at Folsom","62",2014-05-07 13:39:00,"2nd at South Park","64",444,"Subscriber","94544"
275342,134,1969-12-31 19:02:14,2014-05-07 13:19:00,"SJSU 4th at San Carlos","12",2014-05-07 13:21:00,"San Salvador at 1st","8",299,"Subscriber","95112"
275310,159,1969-12-31 19:02:39,2014-05-07 12:36:00,"Steuart at Market","74",2014-05-07 12:39:00,"Embarcadero at Folsom","51",532,"Subscriber","94080"
275304,145,1969-12-31 19:02:25,2014-05-07 12:32:00,"Market at 4th","76",2014-05-07 12:34:00,"Powell Street BART","39",270,"Subscriber","94039"
275274,87,1969-12-31 19:01:27,2014-05-07 12:05:00,"Spear at Folsom","49",2014-05-07 12:07:00,"Embarcadero at Bryant","54",352,"Subscriber","94123"
275212,110,1969-12-31 19:01:50,2014-05-07 11:14:00,"Adobe on Almaden","5",2014-05-07 11:16:00,"Santa Clara at Almaden","4",658,"Subscriber","94107"
275192,154,1969-12-31 19:02:34,2014-05-07 10:57:00,"Beale at Market","56",2014-05-07 11:00:00,"Steuart at Market","74",392,"Subscriber","94553"
275151,82,1969-12-31 19:01:22,2014-05-07 10:23:00,"Santa Clara at Almaden","4",2014-05-07 10:24:00,"Adobe on Almaden","5",190,"Subscriber","94107"
275137,144,1969-12-31 19:02:24,2014-05-07 10:14:00,"Howard at 2nd","63",2014-05-07 10:17:00,"Temporary Transbay Terminal (Howard at Beale)","55",512,"Subscriber","94132"
275128,148,1969-12-31 19:02:28,2014-05-07 10:06:00,"Santa Clara at Almaden","4",2014-05-07 10:08:00,"Arena Green / SAP Center","14",199,"Subscriber","95113"
275124,119,1969-12-31 19:01:59,2014-05-07 10:04:00,"Beale at Market","56",2014-05-07 10:06:00,"Temporary Transbay Terminal (Howard at Beale)","55",470,"Subscriber","94122"
275010,101,1969-12-31 19:01:41,2014-05-07 09:11:00,"Beale at Market","56",2014-05-07 09:13:00,"Temporary Transbay Terminal (Howard at Beale)","55",374,"Subscriber","94105"
274897,169,1969-12-31 19:02:49,2014-05-07 08:45:00,"Clay at Battery","41",2014-05-07 08:48:00,"Mechanics Plaza (Market at Battery)","75",273,"Subscriber","94904"
274888,122,1969-12-31 19:02:02,2014-05-07 08:43:00,"Steuart at Market","74",2014-05-07 08:45:00,"Embarcadero at Folsom","51",349,"Subscriber","94044"
274802,163,1969-12-31 19:02:43,2014-05-07 08:11:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-07 08:14:00,"Howard at 2nd","63",300,"Subscriber","94602"
274771,142,1969-12-31 19:02:22,2014-05-07 08:04:00,"Grant Avenue at Columbus Avenue","73",2014-05-07 08:06:00,"Washington at Kearny","46",570,"Subscriber","94133"
274736,103,1969-12-31 19:01:43,2014-05-07 07:46:00,"Broadway St at Battery St","82",2014-05-07 07:47:00,"Clay at Battery","41",273,"Subscriber","94945"
274676,163,1969-12-31 19:02:43,2014-05-07 07:17:00,"Civic Center BART (7th at Market)","72",2014-05-07 07:20:00,"Golden Gate at Polk","59",531,"Subscriber","94530"
274661,165,1969-12-31 19:02:45,2014-05-07 07:05:00,"Cowper at University","37",2014-05-07 07:08:00,"University and Emerson","35",43,"Subscriber","94111"
274582,157,1969-12-31 19:02:37,2014-05-06 22:08:00,"Broadway St at Battery St","82",2014-05-06 22:11:00,"Clay at Battery","41",461,"Subscriber","94115"
274581,158,1969-12-31 19:02:38,2014-05-06 22:07:00,"Market at 10th","67",2014-05-06 22:10:00,"Civic Center BART (7th at Market)","72",336,"Subscriber","94609"
274514,115,1969-12-31 19:01:55,2014-05-06 20:28:00,"SJSU 4th at San Carlos","12",2014-05-06 20:30:00,"Paseo de San Antonio","7",127,"Subscriber","95110"
274422,131,1969-12-31 19:02:11,2014-05-06 19:16:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-05-06 19:19:00,"5th at Howard","57",342,"Subscriber","94134"
274400,169,1969-12-31 19:02:49,2014-05-06 18:56:00,"Broadway St at Battery St","82",2014-05-06 18:59:00,"Beale at Market","56",329,"Subscriber","94609"
274105,124,1969-12-31 19:02:04,2014-05-06 17:11:00,"Market at 10th","67",2014-05-06 17:13:00,"Civic Center BART (7th at Market)","72",610,"Subscriber","94597"
274027,153,1969-12-31 19:02:33,2014-05-06 16:51:00,"Beale at Market","56",2014-05-06 16:54:00,"Harry Bridges Plaza (Ferry Building)","50",470,"Subscriber","94904"
273987,169,1969-12-31 19:02:49,2014-05-06 16:38:00,"Broadway St at Battery St","82",2014-05-06 16:40:00,"Clay at Battery","41",520,"Subscriber","94131"
273679,169,1969-12-31 19:02:49,2014-05-06 12:13:00,"2nd at South Park","64",2014-05-06 12:16:00,"Howard at 2nd","63",605,"Subscriber","94552"
273670,116,1969-12-31 19:01:56,2014-05-06 12:03:00,"Embarcadero at Bryant","54",2014-05-06 12:05:00,"Spear at Folsom","49",632,"Subscriber","94303"
273641,150,1969-12-31 19:02:30,2014-05-06 11:34:00,"Embarcadero at Vallejo","48",2014-05-06 11:37:00,"Davis at Jackson","42",596,"Subscriber","94107"
273612,104,1969-12-31 19:01:44,2014-05-06 11:11:00,"Embarcadero at Vallejo","48",2014-05-06 11:13:00,"Davis at Jackson","42",450,"Subscriber","94602"
273427,147,1969-12-31 19:02:27,2014-05-06 09:17:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-06 09:20:00,"Embarcadero at Folsom","51",434,"Subscriber","94804"
273416,93,1969-12-31 19:01:33,2014-05-06 09:13:00,"Beale at Market","56",2014-05-06 09:14:00,"Temporary Transbay Terminal (Howard at Beale)","55",434,"Subscriber","94105"
273392,129,1969-12-31 19:02:09,2014-05-06 09:04:00,"San Salvador at 1st","8",2014-05-06 09:06:00,"SJSU 4th at San Carlos","12",37,"Subscriber","95112"
273289,164,1969-12-31 19:02:44,2014-05-06 08:40:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-05-06 08:43:00,"Townsend at 7th","65",637,"Subscriber","94109"
273222,124,1969-12-31 19:02:04,2014-05-06 08:19:00,"Steuart at Market","74",2014-05-06 08:21:00,"Embarcadero at Folsom","51",400,"Subscriber","94044"
273104,142,1969-12-31 19:02:22,2014-05-06 07:31:00,"Beale at Market","56",2014-05-06 07:34:00,"Temporary Transbay Terminal (Howard at Beale)","55",561,"Subscriber","94122"
273037,149,1969-12-31 19:02:29,2014-05-06 06:44:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-05-06 06:47:00,"5th at Howard","57",357,"Subscriber","94107"
272860,147,1969-12-31 19:02:27,2014-05-05 19:29:00,"Cowper at University","37",2014-05-05 19:31:00,"University and Emerson","35",179,"Subscriber","94301"
272826,162,1969-12-31 19:02:42,2014-05-05 19:08:00,"Howard at 2nd","63",2014-05-05 19:11:00,"Market at Sansome","77",350,"Subscriber","94122"
272809,83,1969-12-31 19:01:23,2014-05-05 18:57:00,"2nd at Folsom","62",2014-05-05 18:58:00,"Howard at 2nd","63",513,"Subscriber","94611"
272755,132,1969-12-31 19:02:12,2014-05-05 18:34:00,"Market at 4th","76",2014-05-05 18:36:00,"Market at Sansome","77",617,"Subscriber","94941"
272678,147,1969-12-31 19:02:27,2014-05-05 17:59:00,"Powell at Post (Union Square)","71",2014-05-05 18:01:00,"Post at Kearny","47",335,"Subscriber","94105"
272648,132,1969-12-31 19:02:12,2014-05-05 17:48:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-05 17:50:00,"Howard at 2nd","63",545,"Subscriber","94903"
272564,167,1969-12-31 19:02:47,2014-05-05 17:22:00,"2nd at South Park","64",2014-05-05 17:25:00,"Embarcadero at Bryant","54",509,"Subscriber","94105"
272507,155,1969-12-31 19:02:35,2014-05-05 17:06:00,"Arena Green / SAP Center","14",2014-05-05 17:09:00,"Santa Clara at Almaden","4",95,"Subscriber","95113"
272482,158,1969-12-31 19:02:38,2014-05-05 17:01:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-05 17:04:00,"Davis at Jackson","42",422,"Subscriber","94133"
272428,78,1969-12-31 19:01:18,2014-05-05 16:48:00,"Beale at Market","56",2014-05-05 16:49:00,"Temporary Transbay Terminal (Howard at Beale)","55",402,"Subscriber","94602"
272406,167,1969-12-31 19:02:47,2014-05-05 16:41:00,"2nd at Folsom","62",2014-05-05 16:44:00,"Spear at Folsom","49",570,"Subscriber","94105"
